Vehicle ID,Coordenada X,Coordenada Y,Velocidade,Server Start,Server End
vehicle_33,6439,6822,0,27,6
vehicle_34,7410,5733,0,16,27
vehicle_35,9972,8890,82,14,30
vehicle_36,6863,7110,52,17,31
vehicle_38,7364,5882,0,16,26
vehicle_39,7771,6280,69,5,25
vehicle_41,7929,4656,45,7,3
vehicle_410,2451,7971,60,7,33
vehicle_411,3588,5284,134,6,16
vehicle_412,3793,6240,0,31,6
vehicle_413,6087,6699,102,34,13
vehicle_414,7054,6262,46,23,27
vehicle_415,7392,5876,0,4,14
vehicle_416,8341,7893,88,30,4
vehicle_417,5896,6642,69,6,16
vehicle_418,6003,6696,85,15,1
vehicle_419,9776,8748,88,29,4
vehicle_42,7159,5265,43,13,18
vehicle_420,10113,4554,40,3,5
vehicle_421,7420,6749,83,20,30
vehicle_422,7257,7794,92,22,1
vehicle_423,6748,8281,61,13,18
vehicle_424,7526,5380,22,21,10
vehicle_425,6279,5789,16,9,7
vehicle_43,7001,6647,88,27,23
vehicle_44,6784,6677,79,16,13
vehicle_45,8318,7256,69,14,17
vehicle_46,6390,5740,0,17,34
vehicle_47,9644,7571,44,14,24
vehicle_48,6469,6759,73,16,10
vehicle_49,7648,6242,26,5,30
vehicle_11,7919,4665,61,7,2
vehicle_110,6465,5928,86,7,18
vehicle_111,6928,6892,2,6,20
vehicle_112,5430,7504,92,31,2
vehicle_113,5946,6637,46,34,9
vehicle_114,6989,7586,29,23,29
vehicle_115,7310,5402,79,4,15
vehicle_116,9065,8196,93,30,17
vehicle_117,5887,6638,67,6,16
vehicle_118,6981,7589,0,15,11
vehicle_119,9816,8778,83,29,19
vehicle_12,6934,7079,32,13,7
vehicle_120,7732,5565,25,3,31
vehicle_121,7383,5916,0,20,16
vehicle_122,7230,7432,101,22,5
vehicle_123,6430,8843,68,13,22
vehicle_124,7653,5155,0,21,9
vehicle_125,6273,5786,33,9,28
vehicle_126,6839,7752,19,11,22
vehicle_13,7215,7566,81,27,14
vehicle_14,7966,5531,39,16,17
vehicle_15,6838,7107,69,14,7
vehicle_16,8151,5425,55,17,5
vehicle_17,8175,5430,54,14,3
vehicle_18,6461,6769,64,16,7
vehicle_19,8011,4439,88,5,8
vehicle_21,7401,6051,0,7,3
vehicle_210,7164,6310,102,7,19
vehicle_211,6541,7112,63,6,13
vehicle_212,5399,7516,96,31,20
vehicle_213,5931,6663,72,34,11
vehicle_214,6991,7551,67,23,8
vehicle_215,7395,5877,0,4,22
vehicle_216,8227,7863,99,30,7
vehicle_217,5479,6474,0,6,29
vehicle_218,6379,7265,87,15,31
vehicle_219,9495,8504,94,29,32
vehicle_22,7309,5442,73,13,2
vehicle_220,7817,5531,64,3,11
vehicle_221,6527,6504,71,20,9
vehicle_222,7278,7938,81,22,19
vehicle_223,6886,7983,44,13,33
vehicle_224,7530,5356,32,21,29
vehicle_225,6270,5789,0,9,20
vehicle_226,6766,7650,20,11,18
vehicle_23,6959,7202,0,27,10
vehicle_24,6658,7548,75,16,8
vehicle_25,6506,7221,81,14,26
vehicle_26,6046,4300,48,17,16
vehicle_27,7241,5125,40,14,11
vehicle_28,6769,6667,81,16,17
vehicle_29,7640,6249,0,5,11
vehicle_31,3790,6247,0,7,19
vehicle_310,8459,7905,95,7,30
vehicle_311,6527,7088,72,6,11
vehicle_312,3559,5795,128,31,16
vehicle_313,5963,6676,77,34,28
vehicle_314,9346,4940,69,23,5
vehicle_315,7061,3412,71,4,16
vehicle_316,9529,8534,87,30,6
vehicle_317,5860,6627,81,6,12
vehicle_318,7924,4671,55,15,4
vehicle_319,9827,8792,81,29,19
vehicle_32,9958,8918,0,13,7
vehicle_320,7719,5598,43,3,6
vehicle_321,7640,5999,0,20,21
vehicle_322,7234,7675,88,22,20
vehicle_323,6808,8113,67,13,4
vehicle_324,7658,5161,1,21,1
vehicle_325,6258,5797,32,9,23
vehicle_326,6761,7804,19,11,25
vehicle_33,6439,6822,0,27,6
vehicle_34,7410,5733,0,16,27
vehicle_35,9988,8905,80,14,30
vehicle_36,6847,7113,60,17,31
vehicle_38,7364,5882,0,16,26
vehicle_39,7778,6297,67,5,25
vehicle_41,7931,4648,29,7,3
vehicle_410,2434,7970,60,7,33
vehicle_411,3594,5247,134,6,16
vehicle_412,3793,6240,0,31,6
vehicle_413,6114,6703,101,34,13
vehicle_414,7065,6268,46,23,27
vehicle_415,7392,5876,0,4,14
vehicle_416,8318,7887,85,30,4
vehicle_417,5910,6647,53,6,16
vehicle_418,5979,6692,87,15,1
vehicle_419,9758,8733,86,29,4
vehicle_42,7149,5259,40,13,18
vehicle_420,10118,4549,24,3,5
vehicle_421,7422,6773,86,20,30
vehicle_422,7252,7769,91,22,1
vehicle_423,6753,8266,59,13,18
vehicle_424,7528,5374,25,21,10
vehicle_425,6278,5789,1,9,7
vehicle_426,6757,7643,0,11,15
vehicle_43,7010,6624,88,27,23
vehicle_44,6802,6690,81,16,13
vehicle_45,8305,7239,76,14,17
vehicle_46,6390,5740,0,17,34
vehicle_47,9647,7559,43,14,24
vehicle_48,6467,6775,59,16,10
vehicle_49,7646,6244,11,5,30
vehicle_11,7923,4653,45,7,2
vehicle_110,6456,5906,86,7,18
vehicle_111,6928,6892,0,6,20
vehicle_112,5455,7498,93,31,2
vehicle_113,5960,6630,54,34,9
vehicle_114,6988,7590,14,23,29
vehicle_115,7318,5422,79,4,15
vehicle_116,9042,8182,97,30,17
vehicle_117,5900,6643,52,6,16
vehicle_118,6981,7589,0,15,11
vehicle_119,9799,8764,80,29,19
vehicle_12,6933,7084,16,13,7
vehicle_120,7727,5569,26,3,31
vehicle_121,7383,5916,0,20,16
vehicle_122,7237,7408,89,22,5
vehicle_123,6414,8852,67,13,22
vehicle_124,7653,5155,0,21,9
vehicle_125,6284,5786,42,9,28
vehicle_126,6834,7757,24,11,22
vehicle_13,7213,7543,81,27,14
vehicle_14,7953,5531,45,16,17
vehicle_15,6817,7110,78,14,7
vehicle_16,8166,5428,53,17,5
vehicle_17,8189,5433,54,14,3
vehicle_18,6459,6782,48,16,7
vehicle_19,8003,4462,89,5,8
vehicle_21,7402,6051,5,7,3
vehicle_210,7176,6284,102,7,19
vehicle_211,6549,7128,64,6,13
vehicle_212,5425,7509,94,31,20
vehicle_213,5951,6671,76,34,11
vehicle_214,6988,7565,51,23,8
vehicle_215,7395,5877,0,4,22
vehicle_216,8201,7856,99,30,7
vehicle_217,5479,6474,0,6,29
vehicle_218,6355,7272,89,15,31
vehicle_219,9476,8488,93,29,32
vehicle_22,7302,5423,71,13,2
vehicle_220,7800,5532,63,3,11
vehicle_221,6515,6495,55,20,9
vehicle_222,7275,7921,65,22,19
vehicle_223,6879,7977,33,13,33
vehicle_224,7536,5348,38,21,29
vehicle_225,6270,5789,0,9,20
vehicle_226,6771,7655,27,11,18
vehicle_23,6959,7202,0,27,10
vehicle_24,6644,7564,78,16,8
vehicle_25,6526,7210,81,14,26
vehicle_26,6048,4287,46,17,16
vehicle_27,7232,5118,41,14,11
vehicle_28,6788,6680,81,16,17
vehicle_29,7640,6249,0,5,11
vehicle_31,3790,6247,0,7,19
vehicle_310,8485,7913,98,7,30
vehicle_311,6535,7107,74,6,11
vehicle_312,3557,5759,128,31,16
vehicle_313,5982,6683,73,34,28
vehicle_314,9348,4922,66,23,5
vehicle_315,7045,3421,67,4,16
vehicle_316,9511,8518,88,30,6
vehicle_317,5877,6634,65,6,12
vehicle_318,7924,4659,39,15,4
vehicle_319,9810,8777,83,29,19
vehicle_32,9958,8918,0,13,7
vehicle_320,7715,5612,52,3,6
vehicle_321,7640,5999,0,20,21
vehicle_322,7229,7651,90,22,20
vehicle_323,6814,8095,70,13,4
vehicle_324,7658,5160,0,21,1
vehicle_325,6259,5793,15,9,23
vehicle_326,6767,7800,27,11,25
vehicle_33,6439,6822,0,27,6
vehicle_34,7410,5733,0,16,27
vehicle_35,10005,8920,81,14,30
vehicle_36,6829,7115,67,17,31
vehicle_38,7364,5882,0,16,26
vehicle_39,7785,6314,67,5,25
vehicle_41,7932,4645,13,7,3
vehicle_410,2417,7968,60,7,33
vehicle_411,3601,5210,135,6,16
vehicle_412,3793,6240,0,31,6
vehicle_413,6143,6707,103,34,13
vehicle_414,7076,6274,46,23,27
vehicle_415,7392,5876,0,4,14
vehicle_416,8295,7881,85,30,4
vehicle_417,5924,6648,50,6,16
vehicle_418,5957,6684,84,15,1
vehicle_419,9741,8717,85,29,4
vehicle_42,7138,5253,44,13,18
vehicle_420,10118,4543,23,3,5
vehicle_421,7425,6796,83,20,30
vehicle_422,7247,7744,93,22,1
vehicle_423,6759,8249,62,13,18
vehicle_424,7529,5366,30,21,10
vehicle_425,6278,5789,1,9,7
vehicle_426,6758,7644,5,11,15
vehicle_43,7019,6602,88,27,23
vehicle_44,6821,6703,79,16,13
vehicle_45,8291,7221,81,14,17
vehicle_46,6390,5740,0,17,34
vehicle_47,9650,7552,27,14,24
vehicle_48,6465,6787,42,16,10
vehicle_49,7645,6244,2,5,30
vehicle_11,7925,4646,29,7,2
vehicle_110,6447,5883,86,7,18
vehicle_111,6928,6892,0,6,20
vehicle_112,5480,7491,92,31,2
vehicle_113,5975,6623,61,34,9
vehicle_114,6987,7590,3,23,29
vehicle_115,7326,5442,79,4,15
vehicle_116,9019,8170,94,30,17
vehicle_117,5913,6648,48,6,16
vehicle_118,6981,7589,0,15,11
vehicle_119,9782,8749,85,29,19
vehicle_12,6931,7090,25,13,7
vehicle_120,7725,5579,35,3,31
vehicle_121,7383,5916,0,20,16
vehicle_122,7243,7389,73,22,5
vehicle_123,6396,8857,66,13,22
vehicle_124,7653,5155,0,21,9
vehicle_125,6297,5786,47,9,28
vehicle_126,6828,7763,31,11,22
vehicle_13,7213,7521,82,27,14
vehicle_14,7938,5531,53,16,17
vehicle_15,6796,7113,75,14,7
vehicle_16,8180,5431,52,17,5
vehicle_17,8205,5437,58,14,3
vehicle_18,6457,6791,32,16,7
vehicle_19,7996,4485,87,5,8
vehicle_21,7406,6050,14,7,3
vehicle_210,7188,6262,90,7,19
vehicle_211,6556,7144,62,6,13
vehicle_212,5451,7502,97,31,20
vehicle_213,5969,6678,72,34,11
vehicle_214,6986,7574,35,23,8
vehicle_215,7395,5877,0,4,22
vehicle_216,8174,7851,98,30,7
vehicle_217,5479,6474,0,6,29
vehicle_218,6332,7278,88,15,31
vehicle_219,9456,8471,93,29,32
vehicle_22,7294,5405,71,13,2
vehicle_220,7786,5535,50,3,11
vehicle_221,6505,6488,44,20,9
vehicle_222,7270,7902,66,22,19
vehicle_223,6876,7974,17,13,33
vehicle_224,7543,5337,44,21,29
vehicle_225,6270,5789,0,9,20
vehicle_226,6778,7661,32,11,18
vehicle_23,6959,7202,0,27,10
vehicle_24,6629,7580,76,16,8
vehicle_25,6545,7198,81,14,26
vehicle_26,6053,4274,50,17,16
vehicle_27,7222,5111,42,14,11
vehicle_28,6806,6693,80,16,17
vehicle_29,7640,6249,0,5,11
vehicle_31,3790,6247,0,7,19
vehicle_310,8510,7921,97,7,30
vehicle_311,6544,7126,76,6,11
vehicle_312,3556,5724,127,31,16
vehicle_313,6003,6687,73,34,28
vehicle_314,9356,4906,68,23,5
vehicle_315,7028,3431,70,4,16
vehicle_316,9492,8502,90,30,6
vehicle_317,5891,6639,55,6,12
vehicle_318,7927,4650,37,15,4
vehicle_319,9793,8763,80,29,19
vehicle_32,9958,8918,0,13,7
vehicle_320,7711,5627,57,3,6
vehicle_321,7640,5999,0,20,21
vehicle_322,7225,7627,86,22,20
vehicle_323,6820,8077,67,13,4
vehicle_324,7658,5160,0,21,1
vehicle_325,6263,5788,22,9,23
vehicle_326,6776,7795,36,11,25
vehicle_33,6439,6822,0,27,6
vehicle_34,7410,5733,0,16,27
vehicle_35,10022,8934,81,14,30
vehicle_36,6809,7118,72,17,31
vehicle_38,7364,5882,0,16,26
vehicle_39,7794,6330,69,5,25
vehicle_41,7932,4644,1,7,3
vehicle_410,2402,7962,59,7,33
vehicle_411,3609,5175,130,6,16
vehicle_412,3793,6240,0,31,6
vehicle_413,6171,6712,102,34,13
vehicle_414,7083,6278,30,23,27
vehicle_415,7392,5876,0,4,14
vehicle_416,8272,7875,85,30,4
vehicle_417,5936,6642,50,6,16
vehicle_418,5935,6675,83,15,1
vehicle_419,9723,8702,84,29,4
vehicle_42,7128,5247,43,13,18
vehicle_420,10115,4538,23,3,5
vehicle_421,7430,6819,87,20,30
vehicle_422,7241,7720,90,22,1
vehicle_423,6764,8233,60,13,18
vehicle_424,7530,5356,35,21,10
vehicle_425,6278,5789,0,9,7
vehicle_426,6761,7646,13,11,15
vehicle_43,7028,6578,90,27,23
vehicle_44,6839,6716,82,16,13
vehicle_45,8281,7202,77,14,17
vehicle_46,6390,5740,0,17,34
vehicle_47,9651,7549,13,14,24
vehicle_48,6463,6794,26,16,10
vehicle_49,7645,6244,1,5,30
vehicle_11,7926,4642,13,7,2
vehicle_110,6439,5861,84,7,18
vehicle_111,6928,6892,0,6,20
vehicle_112,5503,7485,89,31,2
vehicle_113,5993,6616,68,34,9
vehicle_114,6987,7591,1,23,29
vehicle_115,7334,5462,77,4,15
vehicle_116,8996,8157,94,30,17
vehicle_117,5926,6647,48,6,16
vehicle_118,6981,7589,0,15,11
vehicle_119,9764,8733,83,29,19
vehicle_12,6923,7095,34,13,7
vehicle_120,7721,5590,43,3,31
vehicle_121,7383,5916,0,20,16
vehicle_122,7249,7373,60,22,5
vehicle_123,6378,8861,67,13,22
vehicle_124,7653,5155,0,21,9
vehicle_125,6309,5790,46,9,28
vehicle_126,6821,7770,37,11,22
vehicle_13,7214,7498,81,27,14
vehicle_14,7921,5533,62,16,17
vehicle_15,6776,7116,75,14,7
vehicle_16,8195,5435,55,17,5
vehicle_17,8220,5441,56,14,3
vehicle_18,6457,6795,16,16,7
vehicle_19,7988,4508,87,5,8
vehicle_21,7411,6048,19,7,3
vehicle_210,7197,6244,74,7,19
vehicle_211,6561,7156,47,6,13
vehicle_212,5477,7495,98,31,20
vehicle_213,5990,6685,75,34,11
vehicle_214,6984,7579,20,23,8
vehicle_215,7395,5877,0,4,22
vehicle_216,8147,7846,99,30,7
vehicle_217,5479,6474,0,6,29
vehicle_218,6308,7284,89,15,31
vehicle_219,9436,8455,93,29,32
vehicle_22,7287,5387,70,13,2
vehicle_220,7777,5537,34,3,11
vehicle_221,6499,6484,28,20,9
vehicle_222,7269,7884,65,22,19
vehicle_223,6872,7969,22,13,33
vehicle_224,7550,5327,44,21,29
vehicle_225,6270,5789,0,9,20
vehicle_226,6786,7667,38,11,18
vehicle_23,6959,7202,0,27,10
vehicle_24,6615,7595,74,16,8
vehicle_25,6565,7187,83,14,26
vehicle_26,6060,4264,46,17,16
vehicle_27,7213,5105,41,14,11
vehicle_28,6825,6706,81,16,17
vehicle_29,7640,6249,0,5,11
vehicle_31,3790,6247,0,7,19
vehicle_310,8536,7929,96,7,30
vehicle_311,6552,7143,67,6,11
vehicle_312,3556,5688,127,31,16
vehicle_313,6024,6690,77,34,28
vehicle_314,9368,4892,66,23,5
vehicle_315,7012,3442,71,4,16
vehicle_316,9473,8486,88,30,6
vehicle_317,5904,6645,50,6,12
vehicle_318,7929,4644,21,15,4
vehicle_319,9775,8747,85,29,19
vehicle_32,9958,8918,0,13,7
vehicle_320,7707,5645,65,3,6
vehicle_321,7640,5999,0,20,21
vehicle_322,7220,7603,89,22,20
vehicle_323,6825,8059,67,13,4
vehicle_324,7658,5160,0,21,1
vehicle_325,6271,5786,30,9,23
vehicle_326,6786,7788,45,11,25
vehicle_33,6439,6822,0,27,6
vehicle_34,7410,5733,0,16,27
vehicle_35,10039,8949,80,14,30
vehicle_36,6788,7121,78,17,31
vehicle_38,7364,5882,0,16,26
vehicle_39,7804,6346,67,5,25
vehicle_41,7932,4644,0,7,3
vehicle_410,2390,7949,61,7,33
vehicle_411,3616,5139,132,6,16
vehicle_412,3793,6240,0,31,6
vehicle_413,6198,6717,101,34,13
vehicle_414,7089,6278,23,23,27
vehicle_415,7392,5876,0,4,14
vehicle_416,8249,7869,88,30,4
vehicle_417,5948,6636,49,6,16
vehicle_418,5913,6666,84,15,1
vehicle_419,9705,8687,84,29,4
vehicle_42,7118,5242,40,13,18
vehicle_420,10109,4531,31,3,5
vehicle_421,7435,6842,85,20,30
vehicle_422,7237,7695,90,22,1
vehicle_423,6769,8218,59,13,18
vehicle_424,7537,5347,41,21,10
vehicle_425,6278,5789,0,9,7
vehicle_426,6766,7650,22,11,15
vehicle_43,7038,6555,91,27,23
vehicle_44,6857,6728,79,16,13
vehicle_45,8262,7193,75,14,17
vehicle_46,6390,5740,0,17,34
vehicle_47,9651,7544,18,14,24
vehicle_48,6463,6796,10,16,10
vehicle_49,7645,6244,0,5,30
vehicle_11,7926,4642,1,7,2
vehicle_110,6434,5838,87,7,18
vehicle_111,6928,6892,0,6,20
vehicle_112,5528,7479,91,31,2
vehicle_113,6011,6608,73,34,9
vehicle_114,6987,7591,0,23,29
vehicle_115,7342,5481,77,4,15
vehicle_116,8973,8144,94,30,17
vehicle_117,5939,6641,52,6,16
vehicle_118,6981,7589,0,15,11
vehicle_119,9747,8719,82,29,19
vehicle_12,6912,7097,39,13,7
vehicle_120,7718,5603,49,3,31
vehicle_121,7383,5916,0,20,16
vehicle_122,7253,7362,44,22,5
vehicle_123,6359,8862,68,13,22
vehicle_124,7653,5155,0,21,9
vehicle_125,6318,5800,48,9,28
vehicle_126,6811,7779,46,11,22
vehicle_13,7218,7475,82,27,14
vehicle_14,7902,5533,70,16,17
vehicle_15,6755,7122,79,14,7
vehicle_16,8210,5439,57,17,5
vehicle_17,8235,5445,56,14,3
vehicle_18,6457,6796,2,16,7
vehicle_19,7981,4531,87,5,8
vehicle_21,7417,6046,25,7,3
vehicle_210,7205,6229,59,7,19
vehicle_211,6565,7163,31,6,13
vehicle_212,5502,7489,93,31,20
vehicle_213,6010,6688,72,34,11
vehicle_214,6984,7581,6,23,8
vehicle_215,7395,5877,0,4,22
vehicle_216,8120,7841,99,30,7
vehicle_217,5479,6474,0,6,29
vehicle_218,6284,7291,90,15,31
vehicle_219,9416,8439,93,29,32
vehicle_22,7280,5368,71,13,2
vehicle_220,7770,5538,26,3,11
vehicle_221,6496,6482,12,20,9
vehicle_222,7267,7864,71,22,19
vehicle_223,6869,7961,31,13,33
vehicle_224,7556,5318,42,21,29
vehicle_225,6270,5789,0,9,20
vehicle_226,6796,7675,44,11,18
vehicle_23,6959,7202,0,27,10
vehicle_24,6601,7611,77,16,8
vehicle_25,6585,7175,82,14,26
vehicle_26,6070,4254,49,17,16
vehicle_27,7204,5098,40,14,11
vehicle_28,6843,6719,83,16,17
vehicle_29,7640,6249,0,5,11
vehicle_31,3790,6247,0,7,19
vehicle_310,8561,7938,96,7,30
vehicle_311,6558,7156,50,6,11
vehicle_312,3556,5652,129,31,16
vehicle_313,6044,6693,75,34,28
vehicle_314,9381,4880,66,23,5
vehicle_315,6996,3452,68,4,16
vehicle_316,9454,8470,90,30,6
vehicle_317,5917,6649,50,6,12
vehicle_318,7929,4643,4,15,4
vehicle_319,9758,8732,83,29,19
vehicle_32,9958,8918,0,13,7
vehicle_320,7703,5663,67,3,6
vehicle_321,7640,5999,0,20,21
vehicle_322,7216,7578,90,22,20
vehicle_323,6831,8041,68,13,4
vehicle_324,7658,5160,0,21,1
vehicle_325,6281,5786,37,9,23
vehicle_326,6797,7781,46,11,25
vehicle_33,6439,6822,0,27,6
vehicle_34,7410,5733,0,16,27
vehicle_35,10056,8964,82,14,30
vehicle_36,6765,7124,84,17,31
vehicle_38,7364,5882,0,16,26
vehicle_39,7814,6361,66,5,25
vehicle_41,7932,4644,0,7,3
vehicle_410,2385,7934,59,7,33
vehicle_411,3625,5103,134,6,16
vehicle_412,3793,6240,0,31,6
vehicle_413,6226,6722,101,34,13
vehicle_414,7092,6274,20,23,27
vehicle_415,7392,5876,0,4,14
vehicle_416,8226,7863,86,30,4
vehicle_417,5963,6629,56,6,16
vehicle_418,5892,6657,84,15,1
vehicle_419,9687,8671,87,29,4
vehicle_42,7107,5238,43,13,18
vehicle_420,10102,4524,38,3,5
vehicle_421,7440,6866,85,20,30
vehicle_422,7233,7670,94,22,1
vehicle_423,6774,8202,62,13,18
vehicle_424,7544,5336,46,21,10
vehicle_425,6278,5789,0,9,7
vehicle_426,6772,7655,27,11,15
vehicle_43,7048,6532,88,27,23
vehicle_44,6876,6741,80,16,13
vehicle_45,8239,7193,85,14,17
vehicle_46,6390,5740,0,17,34
vehicle_47,9647,7540,21,14,24
vehicle_48,6463,6797,1,16,10
vehicle_49,7645,6244,0,5,30
vehicle_11,7926,4642,0,7,2
vehicle_110,6424,5815,86,7,18
vehicle_111,6928,6892,0,6,20
vehicle_112,5553,7472,94,31,2
vehicle_113,6031,6600,76,34,9
vehicle_114,6987,7591,0,23,29
vehicle_115,7347,5502,77,4,15
vehicle_116,8949,8132,97,30,17
vehicle_117,5953,6633,56,6,16
vehicle_118,6981,7589,0,15,11
vehicle_119,9729,8703,84,29,19
vehicle_12,6899,7099,47,13,7
vehicle_120,7713,5619,58,3,31
vehicle_121,7383,5916,0,20,16
vehicle_122,7256,7354,28,22,5
vehicle_123,6339,8864,70,13,22
vehicle_124,7653,5155,0,21,9
vehicle_125,6322,5812,46,9,28
vehicle_126,6800,7787,51,11,22
vehicle_13,7223,7453,82,27,14
vehicle_14,7882,5532,71,16,17
vehicle_15,6733,7125,78,14,7
vehicle_16,8225,5443,56,17,5
vehicle_17,8250,5449,57,14,3
vehicle_18,6457,6796,0,16,7
vehicle_19,7973,4554,89,5,8
vehicle_21,7426,6045,30,7,3
vehicle_210,7210,6218,43,7,19
vehicle_211,6568,7168,20,6,13
vehicle_212,5527,7482,94,31,20
vehicle_213,6030,6691,73,34,11
vehicle_214,6984,7581,1,23,8
vehicle_215,7395,5877,0,4,22
vehicle_216,8093,7836,97,30,7
vehicle_217,5479,6474,0,6,29
vehicle_218,6259,7298,91,15,31
vehicle_219,9396,8423,91,29,32
vehicle_22,7272,5349,74,13,2
vehicle_220,7764,5542,27,3,11
vehicle_221,6495,6481,3,20,9
vehicle_222,7265,7842,79,22,19
vehicle_223,6873,7953,34,13,33
vehicle_224,7564,5307,46,21,29
vehicle_225,6269,5789,5,9,20
vehicle_226,6805,7684,46,11,18
vehicle_23,6959,7202,0,27,10
vehicle_24,6586,7627,78,16,8
vehicle_25,6606,7164,85,14,26
vehicle_26,6081,4247,49,17,16
vehicle_27,7194,5091,41,14,11
vehicle_28,6862,6732,82,16,17
vehicle_29,7640,6249,0,5,11
vehicle_31,3790,6247,0,7,19
vehicle_310,8586,7947,95,7,30
vehicle_311,6562,7165,36,6,11
vehicle_312,3556,5616,129,31,16
vehicle_313,6065,6696,76,34,28
vehicle_314,9397,4869,70,23,5
vehicle_315,6980,3464,69,4,16
vehicle_316,9434,8454,91,30,6
vehicle_317,5930,6645,49,6,12
vehicle_318,7929,4643,0,15,4
vehicle_319,9741,8718,82,29,19
vehicle_32,9958,8918,0,13,7
vehicle_320,7700,5681,67,3,6
vehicle_321,7640,5999,0,20,21
vehicle_322,7214,7554,88,22,20
vehicle_323,6837,8024,67,13,4
vehicle_324,7658,5160,0,21,1
vehicle_325,6294,5786,47,9,23
vehicle_326,6807,7774,45,11,25
vehicle_33,6439,6822,0,27,6
vehicle_34,7410,5733,0,16,27
vehicle_35,10074,8979,83,14,30
vehicle_36,6743,7127,79,17,31
vehicle_38,7364,5882,0,16,26
vehicle_39,7825,6375,66,5,25
vehicle_41,7932,4644,0,7,3
vehicle_410,2380,7918,59,7,33
vehicle_411,3634,5067,134,6,16
vehicle_412,3793,6240,0,31,6
vehicle_413,6253,6731,104,34,13
vehicle_414,7096,6267,26,23,27
vehicle_415,7392,5876,0,4,14
vehicle_416,8202,7857,88,30,4
vehicle_417,5978,6622,62,6,16
vehicle_418,5870,6648,84,15,1
vehicle_419,9669,8656,85,29,4
vehicle_42,7095,5236,42,13,18
vehicle_420,10093,4514,47,3,5
vehicle_421,7444,6888,83,20,30
vehicle_422,7228,7645,91,22,1
vehicle_423,6780,8186,59,13,18
vehicle_424,7551,5326,45,21,10
vehicle_425,6278,5789,0,9,7
vehicle_426,6779,7661,35,11,15
vehicle_43,7063,6512,89,27,23
vehicle_44,6894,6754,79,16,13
vehicle_45,8213,7195,92,14,17
vehicle_46,6390,5740,0,17,34
vehicle_47,9640,7537,29,14,24
vehicle_48,6463,6797,0,16,10
vehicle_49,7645,6244,0,5,30
vehicle_11,7926,4642,0,7,2
vehicle_110,6416,5793,84,7,18
vehicle_111,6928,6892,0,6,20
vehicle_112,5578,7466,93,31,2
vehicle_113,6050,6592,76,34,9
vehicle_114,6987,7591,0,23,29
vehicle_115,7352,5522,76,4,15
vehicle_116,8925,8119,97,30,17
vehicle_117,5969,6626,64,6,16
vehicle_118,6981,7589,0,15,11
vehicle_119,9712,8688,83,29,19
vehicle_12,6885,7101,53,13,7
vehicle_120,7709,5636,64,3,31
vehicle_121,7383,5916,0,20,16
vehicle_122,7255,7348,25,22,5
vehicle_123,6321,8865,67,13,22
vehicle_124,7653,5155,0,21,9
vehicle_125,6327,5825,50,9,28
vehicle_126,6788,7795,50,11,22
vehicle_13,7230,7431,83,27,14
vehicle_14,7862,5532,71,16,17
vehicle_15,6712,7128,76,14,7
vehicle_16,8241,5447,58,17,5
vehicle_17,8265,5453,55,14,3
vehicle_18,6457,6796,0,16,7
vehicle_19,7966,4574,76,5,8
vehicle_21,7437,6044,39,7,3
vehicle_210,7213,6211,27,7,19
vehicle_211,6568,7170,5,6,13
vehicle_212,5553,7475,97,31,20
vehicle_213,6050,6694,74,34,11
vehicle_214,6984,7581,0,23,8
vehicle_215,7395,5877,0,4,22
vehicle_216,8066,7830,99,30,7
vehicle_217,5479,6474,0,6,29
vehicle_218,6236,7305,88,15,31
vehicle_219,9376,8407,92,29,32
vehicle_22,7265,5330,71,13,2
vehicle_220,7762,5549,23,3,11
vehicle_221,6495,6481,1,20,9
vehicle_222,7262,7818,88,22,19
vehicle_223,6879,7944,39,13,33
vehicle_224,7570,5297,43,21,29
vehicle_225,6269,5787,8,9,20
vehicle_226,6815,7691,44,11,18
vehicle_23,6959,7202,0,27,10
vehicle_24,6572,7642,76,16,8
vehicle_25,6626,7153,83,14,26
vehicle_26,6093,4239,50,17,16
vehicle_27,7185,5085,40,14,11
vehicle_28,6881,6745,83,16,17
vehicle_29,7640,6249,0,5,11
vehicle_31,3790,6247,0,7,19
vehicle_310,8612,7956,99,7,30
vehicle_311,6565,7170,20,6,11
vehicle_312,3557,5581,126,31,16
vehicle_313,6086,6699,75,34,28
vehicle_314,9415,4861,69,23,5
vehicle_315,6966,3476,68,4,16
vehicle_316,9415,8438,88,30,6
vehicle_317,5942,6639,47,6,12
vehicle_318,7929,4643,0,15,4
vehicle_319,9723,8702,84,29,19
vehicle_32,9958,8918,0,13,7
vehicle_320,7696,5699,66,3,6
vehicle_321,7640,5999,0,20,21
vehicle_322,7213,7530,88,22,20
vehicle_323,6845,8006,70,13,4
vehicle_324,7658,5160,0,21,1
vehicle_325,6309,5790,55,9,23
vehicle_326,6816,7766,45,11,25
vehicle_33,6439,6822,0,27,6
vehicle_34,7410,5733,0,16,27
vehicle_35,10091,8994,83,14,30
vehicle_36,6722,7130,78,17,31
vehicle_38,7364,5882,0,16,26
vehicle_39,7834,6387,50,5,25
vehicle_41,7932,4644,0,7,3
vehicle_410,2375,7902,60,7,33
vehicle_411,3644,5032,130,6,16
vehicle_412,3793,6240,0,31,6
vehicle_413,6280,6741,105,34,13
vehicle_414,7100,6260,31,23,27
vehicle_415,7392,5876,0,4,14
vehicle_416,8178,7852,86,30,4
